id,App,sizeInMB,price,RatingNum,Rating,ver,Category,sup_devices.num,lang.num
1134867821,NOT ALONE - Story of a bird,116.121,2.99,1,3.0,1.1,Games,37,1
1134895689,Phoenix II,99.438,0.0,1321,4.5,2.4,Games,25,13
1134998522,myFitnessSync for Fitbit - Fitbit to Apple Health,5.316,4.99,264,4.5,1.5.2,Health & Fitness,37,1
1135031533,Crooked Path,102.694,0.0,14,3.0,1.41,Games,37,1
1135126803,Burrito Bison: Launcha Libre,446.483,0.0,7740,5.0,2.14,Games,38,1
1135127134,Batman - The Telltale Series,1012.180,4.99,953,3.5,1.6,Games,25,1
1135204321,PokeMaps for Pokemon GO (Original),7.777,2.99,102,1.5,1.7,Entertainment,38,1
1135213693,Panic Drop,68.208,0.0,99,4.0,1.03,Games,40,1
1135283959,PokéCatcher - Cheat for Pokémon GO,11.151,0.99,1,1.0,1.0,Utilities,37,7
1135328912,Pokelog for PokemonGO,40.068,0.0,0,0.0,3.0.0,Games,37,2
1135354652,Drive Ahead! Sports,208.339,0.0,1345,4.0,1.12.1,Games,38,15
1135372103,Driving Evolution Parking Sim Real Car Driver Test,241.019,0.0,76,4.5,1.0.2,Games,37,1
1135441810,Sky Viper Flight Simulator,452.818,0.0,38,4.0,1.1,Entertainment,37,1
1135442411,Pozzle Blocks,96.135,0.0,33,4.0,1.7,Games,37,1
1135471095,Water Bottle Flip Challenge : 2k16,70.672,0.0,43,3.5,1.9,Games,38,1
1135518490,Wild City Rush - Urban Jungle Adventure,170.903,0.0,19,4.5,1.0.6,Games,38,1
1135518748,Suрer Toss The Turtle,538.552,0.0,1339,5.0,1.171.11,Games,38,1
1135536260,Journey Below,58.238,2.99,28,4.0,1.2,Games,37,1
1135564253,Off the Record: The Final Interview (Full),746.039,6.99,35,3.5,1.0.2,Games,37,5
1135575003,City Maps for Minecraft PE - The Best Maps for Minecraft Pocket Edition (MCPE),85.949,0.0,8535,4.0,1.0,Reference,37,1
1135596302,Lily - Playful Music Creation,72.082,1.99,202,4.0,1.1.1,Music,37,4
1135638235,SplitMoji,82.903,0.99,537,5.0,1.2,Utilities,37,1
1135653604,Archangel Raphael Guidance - Doreen Virtue,108.033,4.99,82,4.5,1.5.2,Lifestyle,37,2
1135657766,Bottle Flip 2k16,36.649,0.0,14263,4.0,2.1,Games,37,1
1135667527,OVO Store,5.902,0.0,95,4.5,2.0.8,Shopping,37,1
1135671895,Fakey - Fake GPS Location Spoof,11.692,0.0,78,3.5,1.2,Entertainment,37,1
1135791322,Particular,248.243,0.0,0,0.0,1.2.2,Games,40,1
1135811739,Fax from iPhone - send fax app,52.287,3.99,1039,4.0,1.4,Business,37,13
1135867247,The Orchard by HABA - colors & shapes for children,156.802,1.99,2,2.0,1.2,Games,37,13
1135973816,Amaranthine Voyage: The Orb of Purity (Full),779.761,6.99,48,3.5,1.0.2,Games,37,5
1135982876,Dominocity,257.573,0.0,55,3.5,0.5.7,Games,37,1
1136075542,Escape Game: Traps,102.989,0.0,29,5.0,1.0,Games,38,2
1136083624,【はらぺこパズル】ごはんに恋をした,76.420,0.0,8,4.5,1.0.8,Games,38,3
1136136909,Soda Coin Party: Free Casino Pusher,246.139,0.0,159,4.5,1.0.4,Games,40,1
1136238277,DIRECTV NOW,69.434,0.0,2054,2.0,1.0.9,Entertainment,37,1
1136242132,Nitro Heads,329.901,0.0,30,4.0,1.0,Games,40,1
1136259229,PokeWhere - Live Radar Map for Pokemon GO,13.179,0.0,1254,3.5,3.0.0,Games,37,1
1136283432,Paddle Panic,11.879,0.0,122,4.0,1.1,Games,40,1
1136538547,ポケ電バッテリー for ポケモンGO,11.895,0.0,0,0.0,1.0.0,Entertainment,37,1
1136617049,YouCam Fun - Live Selfie Video Filters,103.732,0.0,2522,4.5,1.9.0,Photo & Video,37,16
1136634131,Circle Boom2 - Wheel Puzzle Game,13.873,0.0,19,2.0,1.0,Games,40,1
1136678843,Dungeon Warfare,192.873,3.99,264,5.0,1.01,Games,37,1
1136744871,Party Hard Go,607.002,6.99,59,4.5,1.1,Games,37,1
1136753739,Sweet Princess Beauty Salon,106.847,0.0,54,4.5,1.1,Games,38,2
1136910248,Confetti - Geofilter Design Maker for Snapchat,77.975,0.0,120,3.0,1.0.3,Photo & Video,37,1
1136936929,Ultimate Savanna Simulator,132.042,0.99,344,4.5,1.1,Games,40,1
1136975039,南国物語,399.067,5.99,0,0.0,1.0.2,Games,38,1
1136993233,Apollo Justice Ace Attorney,2312.145,0.99,95,3.5,1.00.01,Games,38,1
1137008076,VR Ball for Google Cardboard Virtual Reality,85.194,0.0,46,4.0,0.3,Games,40,1
1137022728,FreeFlight Mini,132.226,0.0,50,3.5,4.2.11,Entertainment,37,12
1137040079,CHiP - Your New Best Friend,78.797,0.0,172,4.5,1.0.26,Entertainment,35,12
1137042565,クリアしてみろよ？ 神ゲー アクション ゲーム,336.446,0.0,0,0.0,1.4,Games,40,1
1137155107,Tank Battle: 1945,241.552,1.99,36,3.5,1.5,Games,37,1
1137175892,Neon Horizon,105.909,0.0,31,4.0,1.3,Games,38,1
1137231583,KDMOJI,44.832,1.99,42,3.5,1.2,Entertainment,37,1
1137262188,Gweep Gwop,540.117,0.0,32,5.0,1.6,Games,40,1
1137320380,GO Gear - Live Maps for Pokémon GO,55.856,3.99,1645,1.5,1.1.0,Utilities,37,1
1137330227,Flip That Bottle,100.760,0.0,599,3.5,2.2,Games,37,1
1137419214,Simoji by Simone Biles,35.932,0.99,22,4.5,1.1,Sports,37,1
1137456779,Poke Map Realtime Locator & Radar for Pokémon Go,59.789,0.0,243,3.5,1.2.5,Utilities,37,8
1137479384,Escape from the beach house of everlasting summer.,93.325,0.0,3,4.5,1.0.1,Games,38,1
1137503629,電車パズル ツメツメ - 通勤時間にピッタリ! 脳トレパズル,45.932,0.0,0,0.0,1.0,Games,38,1
1137591249,Cannon Flight,522.012,0.99,0,0.0,1.1.0,Games,37,1
1137613553,CR7Selfie,82.297,1.99,12,5.0,1.2,Photo & Video,37,1
1137673647,Six!,107.039,0.0,14505,4.5,2.2.0,Games,38,1
1137683736,GUNS MODS for Minecraft PC Edition - Mods Tools,81.467,0.0,1497,4.0,1.1,Reference,37,1
1137689929,Ellen's Emoji Exploji,40.799,1.99,127,2.5,1.3.1,Entertainment,37,1
1137693912,Swoopy Space,182.992,0.0,142,4.0,3.2.0,Games,35,1
1137822681,ブラックバイトはじめました。２　～居酒屋編～,45.178,0.0,1,5.0,1.0.0,Games,38,1
1137893020,Artisto – Video and Photo Editor with Art Filters,53.095,0.0,12963,5.0,1.17,Photo & Video,37,8
1137927971,Rolling Snake.io - Worm IO Multiplayer Online Slither War Game - Free Agar Skins Version,24.652,0.0,3392,4.5,1.0.1,Games,38,2
1137956525,VR Haunted House 3D,154.472,0.0,21,3.5,1.0.8,Games,37,1
1138117315,Maze Walk VR - Virtual Reality Game Puzzle Apps,255.997,0.0,227,3.5,3.3.1,Games,37,1
1138121520,Skylanders™ Creator,757.467,0.0,475,4.0,1.2,Games,37,1
1138143371,Gridiron 2016 College Football Scores & Schedules,8.585,1.99,15,4.5,1.1,Sports,37,1
1138204375,極寒スライダー,82.080,0.0,0,0.0,1.0.0,Games,38,1
1138360976,Evolution Calculator - CP & XP - for Pokemon GO!,18.700,0.0,9269,5.0,1.2.3,Utilities,37,1
1138484918,Mr. Robot:1.51exfiltrati0n.ipa,63.508,2.99,459,3.5,1.0.6,Games,40,1
1138494618,Offline IV Calc for Pokemon GO,45.284,0.0,82,3.5,3.7.0,Games,37,2
1138586148,Wire de Coins 2,56.572,0.0,2,4.5,1.1,Games,40,2
1138587244,PokeExplorer - Realtime Map for Pokemon GO,44.520,0.0,672,4.0,1.0.7,Entertainment,37,1
1138819531,Dustoff Heli Rescue 2,404.433,0.0,754,4.5,1.3.1,Games,38,1
1138834300,Emergency Surgery Simulator - Doctor Game FOR FREE,68.950,0.0,10,3.0,1.0.0,Games,40,2
1138868271,Nature Cat's Great Outdoors,278.314,0.0,31,4.0,1.0.2,Education,37,1
1138895159,Premier League - Official App,70.993,0.0,791,3.5,1.0.31,Sports,37,1
1139086261,PIXUSかんたん年賀状,33.142,0.0,0,0.0,1.0.7,Lifestyle,37,2
1139097560,BLEACH 公式連載アプリ〜BLEACHの漫画が毎週１巻読めるアプリ〜,34.336,0.0,0,0.0,1.1.3,Book,38,1
1139103442,謎解き[緋色探偵社と100の推理]メッセージアプリ風ノベルゲーム,25.650,0.0,0,0.0,1.3.1,Book,37,1
1139119113,Bounce Balls - Strike Game,50.464,0.0,2,1.0,1.1,Games,40,1
1139146156,【謎解き推理】意味が分かると怖い話-この怖い話を謎解き、怪談を読み解けるか…,34.086,0.0,0,0.0,1.0.4,Book,37,1
1139254110,Lifeline: Halfway to Infinity,51.060,2.99,194,4.5,1.0,Games,37,8
1139338323,She Works HIS Way,36.313,2.99,24,5.0,1.0.4,Lifestyle,37,1
1139377101,Drakomon GO - 3D Monster Battle Game,296.240,1.99,50,4.5,1.2.1,Games,37,1
1139391147,My NBA 2K17,462.045,0.0,1784,3.0,1.0.243903,Games,37,1
1139663852,プログレッシブ ロシア語辞典,135.393,23.99,0,0.0,1.1,Reference,37,2
1139670134,[GP]SLOT魔法少女まどかマギカ(パチスロゲーム),2678.227,0.0,0,0.0,1.0.0,Games,38,1
1139704246,Super Adventures World HD,82.317,0.0,15,4.0,1.6,Games,40,1
1139738453,Offroad 4x4 Truck Trials Parking Simulator 2 a Real Stunt Car Driving Racing Sim,281.134,0.0,121,4.0,1.0,Games,38,1
1139753965,Moonvale 2: Puzzle Adventure,95.049,0.0,64,4.0,1.1.3,Games,38,6
1139996011,脱出ゲーム　Cottage,144.845,0.0,1,5.0,1.0.0,Games,38,1
1140023495,VeeR VR - Virtual Reality,124.589,0.0,241,4.0,1.8.5,Entertainment,37,2
1140028033,[GP]ハナハナホウオウ-30(パチスロゲーム),59.644,0.0,0,0.0,1.0.2,Games,40,1
1140033685,Gymnastics Girl Jump American Athlete sports PRO,36.930,2.99,5,3.0,1.4,Games,40,1
1140040414,LOOKS - Real Makeup Camera,70.325,0.0,25,3.5,1.3.4,Photo & Video,37,8
1140080851,シカクイズ -暇つぶしマンガアニメ映画クイズ-暇つぶしに最適,36.987,0.0,0,0.0,1.0.0,Games,37,2
1140087281,意味が分かると怖い話-この意味怖を謎解きできるか…【謎解き意味怖】,43.888,0.0,0,0.0,1.0.4,Book,37,1
1140186382,Solitaire ▪,92.640,0.0,258,4.5,1.4,Games,37,15
1140248640,MANSION MAPS for Minecraft PE - The Best Maps for Minecraft Pocket Edition (MCPE),88.250,0.0,2720,4.0,1.0,Entertainment,37,1
1140266903,Hidden my game by mom - escape room,34.732,0.0,311,5.0,1.0.2,Games,40,12
1140351199,⋆Solitaire⋆,42.146,0.0,2059,5.0,1.1.3,Games,37,15
1140396820,Hell Run - Scary Road,14.772,0.0,39,2.5,1.0,Games,40,1
1140406356,Lock The Block,190.348,0.0,49,3.0,1.7,Games,37,22
1140419709,The Manga Works,176.631,4.99,19,4.5,1.0.1,Games,38,1
1140451547,Shot Tracer,288.723,6.99,98,2.0,5.5,Sports,37,1
1140484774,Infinity Duels,65.058,0.99,0,0.0,2.7,Games,40,3
1140495295,Super Cat Tales,61.357,0.0,7423,5.0,1.1,Games,38,16
1140507373,Mini Games Maps for Minecraft PE - The Best Maps for Minecraft Pocket Edition (MCPE),89.484,0.0,943,4.0,1.0,Entertainment,37,1
1140513212,Colt Express,727.279,2.99,36,4.0,1.3,Games,37,5
1140586546,*Solitaire*,119.173,0.0,460,4.5,2.3.1,Games,37,1
1140680115,Ketchapp Summer Sports,61.695,0.0,3731,4.5,2.0,Games,38,1
1140798536,VR Tube - Virtual Reality 360 Video Player,11.330,0.0,4142,4.0,4.3,Photo & Video,37,11
1140935852,Tiny Memories - Photo Editor for Baby Pics,40.805,4.99,171,4.5,1.4,Photo & Video,37,11
1141018731,Baby Skins and Aphmau Skins and Boy Skins and Girl Skins For Minecraft PE,18.534,0.0,610,4.5,1.1,Lifestyle,37,1
1141037183,Dark Parables: Goldilocks and Fallen Star (Full),1123.965,6.99,127,4.5,1.0.0,Games,37,5
1141095843,Hillarymon Go,74.441,0.0,209,3.0,1.1,Games,40,1
1141096674,ClickTogether,71.990,0.99,74,4.0,1.0.2,Entertainment,37,1
1141118819,Flappy Golf 2,125.755,0.0,1089,4.0,2.0.1,Games,37,11
1141118823,Gravity Trump,30.875,0.0,647,4.0,1.0.1,Games,37,1
1141154420,Wire Bounce,92.499,0.0,279,4.5,2.1,Games,37,1
1141253112,戦国乙女2～深淵に輝く気高き将星～,3784.788,7.99,0,0.0,1.0.3,Games,38,1
1141280841,Yogemoji - The Yoga Emoji Keyboard,65.947,0.99,19,3.0,1.0.3,Health & Fitness,37,1
1141304181,Higher Higher!,21.500,0.0,2241,4.5,1.2,Games,38,1
1141308767,"Tinkerblocks – code, create, play",176.458,1.99,1,1.0,1.0.0,Education,37,12
1141341835,Duel Master - Best Duelist,217.926,0.0,871,4.5,1.0.0,Games,38,3
1141356008,Trail Jump,14.800,0.0,1,4.0,1.0,Games,40,1
1141358828,Mushroom Wars 2,1248.723,0.0,871,3.0,2.0.0,Games,25,1
1141365117,PokéFind - IV & CP Calculator and Map for Poké GO,133.383,0.0,591,4.0,1.25,Utilities,37,1
1141588161,HauntedPic,85.523,0.99,5,5.0,1.2,Entertainment,37,1
1141643627,Whataburger,127.175,0.0,197,3.0,1.3.1,Food & Drink,37,1
1141738848,Escape from the living room during the Obon holiday.,97.147,0.0,3,4.0,1.0,Games,38,1
1141762073,Tricky Test 2™: Genius Brain?,128.431,0.0,45578,5.0,5.1,Games,38,1
1141792757,まるみえ！性教育ふしぎ発見-クイズで学ぶ保健体育,39.798,0.0,0,0.0,1.0.0,Education,37,2
1141834022,頭の回転をはやくする！脳トレ！Blackhole,51.058,0.0,0,0.0,1.2,Games,38,1
1141842849,New York City Car Taxi and Bus Parking Simulator,251.369,0.0,185,4.0,1.0.1,Games,37,1
1141876504,Hot Wheels: Race Off,234.417,0.0,3141,4.5,1.1.5768,Games,37,11
1141895945,Wrestlemoji,7.097,0.99,19,4.0,1.0,Sports,37,1
1141983956,Moana: Rhythm Run,227.552,6.99,53,3.0,1.1,Entertainment,40,1
1141996024,Flappy Marine,2.987,0.99,2,5.0,1.2,Games,37,1
1142016085,Rusty Lake: Roots,95.938,2.99,156,4.5,1.1.5,Games,40,14
1142049503,ANY GIVEN EMOJI,44.901,1.99,28,3.0,1.0.3,Entertainment,37,1
1142198889,Red Dwarf XI : The Game,164.012,1.99,22,4.5,1.42,Games,37,1
1142223652,ROAD -escape game-,71.389,0.0,2,5.0,1.0,Games,40,1
1142228312,Shadow Bug Rush,272.411,0.0,187,4.5,1.2,Games,38,11
1142261822,At the Zoo With Grandma and Grandpa,106.985,2.99,6,5.0,1.2,Education,37,1
1142281657,PokeVision Live Radar Alert & Notifications for Pokemon Go Gear,42.604,1.99,91,2.5,1.0,Productivity,37,7
1142334232,DK Live – Fantasy Sports Play by Play and News,77.292,0.0,416,4.5,1.5.4,Sports,37,1
1142345991,Dashy the Cat,79.568,0.0,39,3.0,1.0.1,Games,40,1
1142348885,Phantasmat: Behind the Mask (Full),919.576,6.99,62,4.5,1.0.0,Games,37,5
1142366464,Bob Mod,18.701,1.99,9,2.0,2.0,Games,38,1
1142385805,Spirit Rush,97.367,0.0,47,3.5,1.1,Games,37,1
1142401623,Lip Sync Battle App,118.918,0.0,195,3.5,1.3.3,Entertainment,37,17
1142443107,パチスロ デビル メイ クライ クロス,3002.293,11.99,0,0.0,1.0.0,Games,40,1
1142543955,Crazy Nursery - Newborn Baby Doctor Care,92.995,0.0,76,4.0,1.2,Games,38,11
1142546565,Smart Baby Shapes FOOD: Fun Jigsaw Puzzles and Learning Games for toddlers & little kids,25.341,2.99,3,4.5,1.0,Games,38,7
1142578005,VR Water Park:Water Stunt & Ride For VirtualGlasse,102.487,0.0,74,2.0,24.0,Games,40,1
1142578941,Tropical Twist,72.336,0.0,982,4.5,1.16.0,Games,38,9
1142657936,Spoofr — GPS & Location Simulator,1.154,1.99,2,1.0,1.0,Games,37,1
1142717730,Cadenza: Havana Nights (Full),924.951,6.99,61,4.0,1.0.0,Games,37,4
1142754013,Auto IV Calc for PokemonGO,115.328,0.0,0,0.0,1.7.5,Games,37,2
1142803226,Visionn - Real Time Artistic Photo & Video Effects,24.293,1.99,64,4.5,1.3.9,Photo & Video,25,10
1143052259,Narcos: Cartel Wars,170.601,0.0,4490,4.5,1.1.13,Games,38,7
1143258387,Fired Up,72.859,0.0,115,3.0,1.0.1,Games,38,1
1143430689,脱出ゲーム　カリスマブラザーズのワクワク女子寮脱出大作戦,206.409,0.0,0,0.0,1.0.3,Games,37,1
1143436828,Jumps - Jumping on Pillars Game,11.487,0.0,35,3.5,1.0,Games,40,1
1143437866,Slots of Vegas - Play Free Casino slot machines!,125.545,0.0,6,2.5,1.04,Games,37,1
1143624165,Run From Trump,159.466,0.0,172,4.0,6.0.0,Games,37,1
1143689829,Moji Me™,123.203,0.99,46,3.5,1.0.2,Entertainment,37,1
1143897524,Offline Auto IV Calc for Pokemon GO,120.917,0.0,137,4.5,3.4,Games,37,2
1144018570,Water Bottle Flip Challenge,20.501,0.0,868,4.0,1.0.7,Games,40,1
1144076945,One More Spin! - Free Vegas Casino Slots,121.800,0.0,1,1.0,1.04,Games,37,1
1144116292,Water Bottle Flip Challenge - 2k16 Pro!,70.605,0.0,167,3.0,4.0,Games,38,1
1144133049,STUGGOJI,55.006,0.99,0,0.0,1.1,Utilities,37,1
1144154105,Slip Away Mystify,131.872,2.99,29,4.0,1.1,Games,37,1
1144164707,Idle Armies,74.342,0.0,2015,4.5,1.175,Games,37,1
1144247611,Jrump,260.142,0.0,116,4.0,1.0.6,Games,40,1
1144325165,The Krustashians,54.534,0.0,6,4.5,1.3,Games,38,1
1144397186,エレメンタル ファンタジー - 高精細３ＤアクションＲＰＧ,165.543,0.0,17,5.0,0.17.518,Games,38,1
1144422536,Tentacles - Enter the Mind,188.793,0.0,159,3.5,1.2.0,Games,37,10
1144446958,"Spa Birthday Party - Nails, Hair, Dress Up & Cake",111.092,0.0,122,4.0,1.4,Games,38,11
1144458512,Dreamdays Countdown IV: count down to days matter,64.887,0.99,100,4.5,4.1,Utilities,37,12
1144650526,REmojis Keyboard,94.860,0.99,30,2.5,1.3,Utilities,37,1
1144812201,Hoverboard Rush Racing Simulator -Hover Board Game,39.331,0.0,17,3.5,1.2.2,Games,37,1
1144976930,Color 6: Blitz,83.279,0.0,53,4.0,1.0.4,Games,37,1
1144983743,Putty 3D,18.196,4.99,77,4.5,1.3.2,Entertainment,25,8
1145057065,FaZes - Run & Jump,43.792,0.0,322,4.5,2.4,Games,40,1
1145258456,Faily Rider,145.101,0.0,544,4.0,1.07,Games,38,18
1145262669,大人がハマる脳トレ！ぷるるん～頭が良くなる一筆書きパズル～,99.268,0.0,0,0.0,1.1.5,Games,37,1
1145275343,Super Mario Run,185.247,0.0,87958,2.5,2.1.1,Games,37,11
1145290405,Escape the Ice Cream Parlor,32.473,0.0,5,4.0,1.0,Games,40,2
1145442827,Bus Simulator PRO 2017,521.646,3.99,78,3.5,1.1,Games,38,1
1145460364,Boo - The World's Cutest Dog Game!,225.705,0.0,521,4.5,1.3,Games,38,11
1145465310,Strawberry Shortcake Holiday Hair - Fashion World,394.005,0.0,795,4.0,1.2,Entertainment,38,9
1145485982,Vikings: an Archer's Journey,124.672,2.99,94,4.5,1.3,Games,37,11
1145500015,Drifty Chase,180.987,0.0,1631,4.5,1.7,Games,37,1
1145528262,Bonk! Presented by The Tonight Show Starring Jimmy Fallon,100.007,0.0,279,3.5,1.0.1,Entertainment,37,1
1145541321,Flow Free: Hexes,19.528,0.0,2791,5.0,1.3,Games,38,11
1145602670,Masky,148.977,0.0,69,4.5,1.2,Games,40,1
1145696723,Golfmoji - Golf Emojis and Stickers,49.678,0.99,0,0.0,2.05,Entertainment,37,1
1145738671,Eggggg - The Platform Puker,349.074,2.99,446,4.5,1.5.3,Games,37,13
1145823552,Concrete Jungle,244.405,4.99,44,4.5,1.18,Games,37,1
1145877280,Defend Pizzeria Craft Shop,16.768,1.99,11,1.0,1.1,Games,38,1
1145920150,Huetopia,9.746,0.99,4,5.0,1.0.1,Games,38,1
1146128499,White Tiles 4: Piano Master (All mini games in 1),89.930,0.0,3168,4.5,4.96.1,Games,38,2
1146138135,Zip—Zap,16.304,1.99,3711,5.0,2.02,Games,40,10
1146177222,Flud.,8.811,0.99,15,3.5,1.1.2,Games,38,11
1146223410,ThemeBoss - Live Wallpapers,132.770,1.99,152,2.5,1.2.5,Lifestyle,37,12
1146274176,Monster Craft GO - Find and Catch pixelmon CarToon,33.902,0.0,4808,4.5,1.8,Games,37,1
1146320033,Dierks Bentley Lyric Keyboard + Emojis,87.509,1.99,41,5.0,1.0.5,Utilities,37,1
1146398155,My Teacher - School Classroom Play & Learn,118.203,0.0,234,4.0,1.3,Games,38,10
1146465836,Hill Climb Racing 2,115.201,0.0,33854,4.5,1.5.1,Games,37,1
1146543227,Infinite Painter,21.367,0.0,65,4.0,1.5,Productivity,24,1
1146552070,Dog Sled Saga,75.535,3.99,155,4.0,1.0.6,Games,37,1
1146601414,Bold Moves,216.119,0.0,4980,4.5,1.1,Games,37,1
1146696085,"Philm-Video&Photo Editor,REAL-TIME Magic Filter",86.139,0.0,103,4.0,1.4.0,Photo & Video,38,3
1146713881,パチスロ ガールズ＆パンツァー,3791.437,9.99,0,0.0,1.0.2,Games,38,1
1146788003,全民打金币——爽快的正版放置手游,80.095,0.0,0,0.0,1.6,Games,40,1
1146792601,森林舞会-3d画面刺激的娱乐城游戏,83.390,0.0,0,0.0,1.0,Games,38,2
1146828763,Stony Road,101.301,0.0,373,4.0,1.1,Games,40,1
1146971602,Star Wars™ Force Band™ by Sphero,533.775,0.0,215,4.5,1.0.6,Entertainment,35,1
1146991999,Tongo Music - for kids and families,386.718,1.99,37,4.0,1.3.,Education,40,13
1147002179,The Trail,517.461,0.0,12573,4.0,1.6,Games,25,1
1147195439,Bubble Island 2 - Pop Bubble Shooter,230.886,0.0,3480,4.5,1.14.9,Games,37,15
1147225129,Tidal Rider,81.408,0.0,284,4.0,1.4,Games,38,1
1147297267,Don't Starve: Shipwrecked,604.342,4.99,495,3.5,1.5,Games,25,1
1147331964,"Invisible, Inc.",511.467,4.99,86,4.5,1.1,Games,16,1
1147424561,NFL Rush Gameday,785.928,0.0,272,4.0,1.4.2,Sports,37,1
1147432809,ARP ODYSSEi,100.908,29.99,110,4.5,1.0.3,Music,25,2
1147452760,European War 5: Empire,121.650,0.0,104,4.0,1.2.2,Games,37,5
1147667378,Digiposte +,101.703,0.0,0,0.0,1.4,Productivity,37,2
1147863312,Clashy Colors,19.557,0.0,854,5.0,1.1,Games,38,1
1147910573,ピンポンファイター - 卓球王にオレはなるっ！！,45.349,0.0,0,0.0,2.0.2,Games,37,2
1147923152,Timepage for iPad – Calendar by Moleskine,81.461,6.99,69,3.5,1.6.1,Productivity,24,7
1147995014,Limo Driving School a Valet Driver License Test Parking Simulator,275.341,0.0,38,3.5,1.1,Games,38,1
1148022751,Knights Fight: Medieval Arena,457.242,0.0,1501,4.0,1.0.11,Games,38,1
1148046351,Cosmolander - Missions in the Solar System,352.345,2.99,9,2.5,2.0.1,Education,37,6
1148047801,Siralim 2 (RPG / Roguelike),143.978,4.99,44,4.0,2.4.1,Games,37,1
1148053146,Osteya: Adventures,62.710,0.0,107,3.5,2.0.2,Games,37,1
1148119410,Lifeline: Flatline,140.760,1.99,207,4.5,1.0.2,Games,37,6
1148138918,Secrets of the Dark: The Flower of Shadow (Full),861.437,6.99,32,3.5,1.0.0,Games,24,3
1148177808,FOX Sports VR,386.985,0.0,81,3.0,1.9,Sports,37,1
1148201330,FFmoji 2016 - Your Fantasy Football Emoji Keyboard,15.324,0.0,0,0.0,1.1,Sports,37,1
1148229094,BurbuMoji,19.604,0.99,45,3.0,1.2.0,Entertainment,37,1
1148320769,Ketchapp Tennis,159.516,0.0,830,4.0,1.0,Games,38,4
1148321705,Bully: Anniversary Edition,2301.592,6.99,1334,4.5,1.04,Games,37,7
1148362520,Hide it Hillary!,22.424,0.99,23,5.0,1.5.0,Games,40,1
1148364175,My PriceQuote,20.164,6.99,21,4.5,1.2.6,Productivity,37,1
1148435076,Roofbot: Puzzler On The Roof,149.009,2.99,625,4.5,1.1.1,Games,37,11
1148435080,Parallyzed: Surreal Platform Runner,224.913,2.99,38,4.5,1.1.1,Games,37,10
1148457316,Tamotions by Tami Roman,6.991,0.99,61,4.5,1.1,Entertainment,37,1
1148502570,niconico ch,52.771,0.0,0,0.0,1.0.9,Social Networking,37,2
1148524123,Uber优步中国,49.298,0.0,2,1.0,4.8.19,Travel,37,1
1148587239,My Town : Preschool,368.125,2.99,61,4.5,1.0,Education,38,1
1148613767,Rubin.io,33.162,0.0,16,2.5,1.1,Games,37,1
1148726949,NHL SuperCard 2K17,406.819,0.0,116,3.5,1.04,Games,37,4
1148799284,意味が分かると怖い話【意味怖】-この怖い話の意味が分かるか…,51.816,0.0,0,0.0,1.0.4,Book,37,1
1148931050,"Super Fashion Show - Girls Makeup, Dressup Games",92.965,0.0,125,4.5,1.0,Games,43,2
1148944266,Evil Zombie Graveyard Apocalypse Shooting VR Games,123.435,0.0,22,3.5,1.7,Games,40,17
1148979232,Nekosan,46.775,0.0,905,4.5,1.7,Games,37,14
1149330452,Jelly Blast: New Exciting Match 3,150.937,0.0,2557,4.5,4.2.0,Games,40,1
1149338810,FunBridge Quiz 3,32.503,8.99,3,3.5,1.2.0,Games,37,2
1149476118,Midnight Calling: Jeronimo,716.344,0.0,127,4.5,1.0.0,Games,37,5
1149479233,Christmas Stories: The Gift of the Magi,671.708,0.0,227,4.5,1.0.2,Games,37,5
1149500619,Crystal Rush! Color Shoot Arcade Game,127.666,0.0,81,4.0,1.4,Games,37,1
1149845877,Break Liner,129.824,0.0,721,4.0,1.1.1,Games,38,1
1149994032,Facetune 2,135.239,0.0,1009,3.0,1.5,Photo & Video,25,12
1150057624,"Grandpa, what the fone?",55.487,0.0,14,4.0,1.4.1,Games,37,3
1150132840,BeetMoji,12.875,1.99,244,2.5,1.0.2,Entertainment,37,1
1150253456,战歌联萌-新英雄登场 惊喜嘉年华,241.527,0.0,0,0.0,1.10,Games,40,1
1150346397,Baby Panda's Carnival,125.396,0.0,6,4.5,9.12.0000,Education,38,12
1150509995,Intuition Guidances,63.341,0.0,0,0.0,1.1,Health & Fitness,37,1
1150735504,Puzzlepops! Trick or Treat,144.409,0.0,61,4.0,1.0.2,Games,37,5
1150821668,Twisty Board,111.729,0.0,800,4.5,1.18,Games,37,1
1150901618,splix.io!,66.850,0.0,415,3.0,1.5,Games,40,1
1150981743,Toon Shooters 2: The Freelancers,233.850,0.0,101,4.0,2.06,Games,37,1
1150982926,大人のためのかわいいお買い物アプリSUCRESIA(シュクレシア）,46.271,0.0,0,0.0,1.1.7,Shopping,37,1
1151108516,Fox Tales - Story Book for Kids,231.570,1.99,16,4.0,1.0,Book,40,6
1151195880,Soccer 17,124.981,2.99,29,1.5,1.1.0,Games,40,1
1151262589,こち亀 公式連載アプリ〜こち亀の漫画が読めるアプリ〜,33.134,0.0,0,0.0,1.1.5,Book,37,1
1151268606,脱出ゲーム　In My Heart,152.742,0.0,1,1.0,1.0.0,Games,38,1
1151423446,Landix.io Online,105.343,0.0,405,4.5,2.1.2,Games,37,1
1151455384,Conduct THIS!,211.450,0.0,116,4.0,1.5.3,Games,37,1
1151496004,Jeremstar box,41.214,0.0,1,5.0,1.5.1,Entertainment,37,1
